,id_mutation,date_mutation,nature_mutation,valeur_fonciere,code_commune,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain
219565,2021-548304,2021-01-29,Vente,388300.0,34172,Montpellier,Maison,95.0,4.0,sols,391.0
219578,2021-548311,2021-01-20,Vente,498000.0,34172,Montpellier,Maison,125.0,6.0,,
219708,2021-548383,2021-02-01,Vente,162500.0,34172,Montpellier,Maison,54.0,2.0,sols,218.0
219811,2021-548427,2021-01-14,Vente,414700.0,34172,Montpellier,Maison,50.0,3.0,sols,743.0
219992,2021-548532,2021-01-22,Vente,360000.0,34172,Montpellier,Maison,114.0,6.0,,
220003,2021-548540,2021-01-15,Vente,715000.0,34172,Montpellier,Maison,146.0,6.0,sols,166.0
220008,2021-548543,2021-01-27,Vente,213000.0,34172,Montpellier,Maison,116.0,6.0,,
220034,2021-548553,2021-01-15,Vente,215000.0,34172,Montpellier,Maison,55.0,3.0,sols,241.0
220059,2021-548571,2021-01-30,Vente,728050.0,34172,Montpellier,Maison,150.0,7.0,sols,502.0
220087,2021-548587,2021-01-14,Vente,650000.0,34172,Montpellier,Maison,185.0,6.0,sols,813.0
220138,2021-548620,2021-01-20,Vente,448100.0,34172,Montpellier,Maison,170.0,6.0,sols,100.0
220277,2021-548677,2021-01-29,Vente,246180.0,34172,Montpellier,Maison,86.0,4.0,,
220290,2021-548684,2021-02-08,Vente,227800.0,34172,Montpellier,Maison,94.0,5.0,sols,242.0
220307,2021-548692,2021-01-21,Vente,140000.0,34172,Montpellier,Maison,84.0,5.0,,
220359,2021-548723,2021-01-29,Vente,820000.0,34172,Montpellier,Maison,180.0,7.0,jardins,563.0
220360,2021-548723,2021-01-29,Vente,820000.0,34172,Montpellier,Maison,180.0,7.0,terrains d'agrément,1348.0
220361,2021-548723,2021-01-29,Vente,820000.0,34172,Montpellier,Maison,180.0,7.0,sols,1124.0
220404,2021-548743,2021-02-08,Vente,422700.0,34172,Montpellier,Maison,80.0,5.0,,
220461,2021-548778,2021-01-19,Vente,269000.0,34172,Montpellier,Maison,81.0,4.0,sols,637.0
220514,2021-548809,2021-01-25,Vente,304000.0,34172,Montpellier,Maison,85.0,3.0,sols,224.0
220530,2021-548818,2021-02-12,Vente,770000.0,34172,Montpellier,Maison,120.0,6.0,sols,495.0
220531,2021-548818,2021-02-12,Vente,770000.0,34172,Montpellier,Maison,110.0,6.0,sols,215.0
220594,2021-548854,2021-02-05,Vente,369000.0,34172,Montpellier,Maison,172.0,6.0,terrains d'agrément,251.0
220595,2021-548854,2021-02-05,Vente,369000.0,34172,Montpellier,Maison,172.0,6.0,sols,500.0
220596,2021-548855,2021-01-27,Vente,397230.0,34172,Montpellier,Maison,184.0,6.0,sols,576.0
220622,2021-548870,2021-02-03,Vente,345800.0,34172,Montpellier,Maison,130.0,5.0,sols,401.0
220728,2021-548926,2021-02-04,Vente,263284.0,34172,Montpellier,Maison,64.0,3.0,,
220838,2021-548980,2021-02-05,Vente,229770.0,34172,Montpellier,Maison,81.0,4.0,sols,105.0
220860,2021-548995,2021-01-28,Vente,300000.0,34172,Montpellier,Maison,82.0,5.0,sols,346.0
220868,2021-548999,2021-02-09,Vente,327200.0,34172,Montpellier,Maison,110.0,5.0,sols,204.0
220950,2021-549049,2021-02-09,Vente,318000.0,34172,Montpellier,Maison,55.0,4.0,sols,415.0
220958,2021-549056,2021-02-19,Vente,246000.0,34172,Montpellier,Maison,96.0,5.0,sols,120.0
221002,2021-549083,2021-02-15,Vente,230000.0,34172,Montpellier,Maison,80.0,4.0,sols,90.0
221028,2021-549096,2021-02-18,Vente,355000.0,34172,Montpellier,Maison,99.0,5.0,,
221047,2021-549108,2021-02-15,Vente,685000.0,34172,Montpellier,Maison,73.0,5.0,sols,660.0
221120,2021-549152,2021-02-18,Vente,310000.0,34172,Montpellier,Maison,112.0,6.0,sols,179.0
221194,2021-549193,2021-02-18,Vente,635000.0,34172,Montpellier,Maison,161.0,5.0,sols,459.0
221292,2021-549251,2021-02-11,Vente,262500.0,34172,Montpellier,Maison,54.0,4.0,sols,105.0
221309,2021-549262,2021-02-15,Vente,927800.0,34172,Montpellier,Maison,115.0,4.0,sols,91.0
221359,2021-549291,2021-02-12,Vente,515000.0,34172,Montpellier,Maison,130.0,5.0,sols,338.0
221366,2021-549296,2021-02-12,Vente,391000.0,34172,Montpellier,Maison,81.0,5.0,sols,202.0
221367,2021-549297,2021-02-19,Vente,252000.0,34172,Montpellier,Maison,83.0,4.0,sols,219.0
221480,2021-549352,2021-02-12,Vente,261669.0,34172,Montpellier,Maison,109.0,5.0,sols,191.0
221500,2021-549365,2021-01-15,Vente,254000.0,34172,Montpellier,Maison,67.0,4.0,sols,274.0
221544,2021-549391,2021-02-15,Vente,238000.0,34172,Montpellier,Maison,110.0,4.0,sols,126.0
221552,2021-549396,2021-02-15,Vente,443000.0,34172,Montpellier,Maison,80.0,4.0,sols,421.0
221618,2021-549421,2021-02-12,Vente,380000.0,34172,Montpellier,Maison,86.0,4.0,jardins,176.0
221620,2021-549421,2021-02-12,Vente,380000.0,34172,Montpellier,Maison,86.0,4.0,sols,500.0
221660,2021-549446,2021-02-19,Vente,302675.0,34172,Montpellier,Maison,88.0,5.0,,
221748,2021-549493,2021-02-26,Vente,294000.0,34172,Montpellier,Maison,68.0,4.0,sols,220.0
221856,2021-549555,2021-02-08,Vente,198000.0,34172,Montpellier,Maison,95.0,5.0,,
221928,2021-549580,2021-03-03,Vente,310000.0,34172,Montpellier,Maison,94.0,4.0,sols,246.0
221930,2021-549582,2021-02-25,Vente,316274.0,34172,Montpellier,Maison,112.0,4.0,sols,96.0
221981,2021-549616,2021-02-12,Vente,870280.0,34172,Montpellier,Maison,198.0,7.0,sols,363.0
221987,2021-549619,2021-02-18,Vente,132000.0,34172,Montpellier,Maison,47.0,3.0,sols,158.0
222044,2021-549654,2021-02-15,Vente,330830.0,34172,Montpellier,Maison,80.0,3.0,sols,159.0
222089,2021-549674,2021-02-18,Vente,204700.0,34172,Montpellier,Maison,50.0,3.0,sols,60.0
222142,2021-549704,2021-02-15,Vente,286000.0,34172,Montpellier,Maison,90.0,4.0,sols,76.0
222165,2021-549715,2021-02-22,Vente,200000.0,34172,Montpellier,Maison,180.0,4.0,sols,1000.0
222166,2021-549715,2021-02-22,Vente,200000.0,34172,Montpellier,Maison,180.0,4.0,terrains d'agrément,1836.0
222202,2021-549733,2021-03-04,Vente,250000.0,34172,Montpellier,Maison,67.0,4.0,sols,148.0
222243,2021-549758,2021-03-03,Vente,395000.0,34172,Montpellier,Maison,150.0,4.0,sols,352.0
222247,2021-549760,2021-02-18,Vente,873380.0,34172,Montpellier,Maison,164.0,6.0,sols,111.0
222338,2021-549813,2021-03-08,Vente,335000.0,34172,Montpellier,Maison,84.0,4.0,sols,314.0
222655,2021-549958,2021-02-26,Vente,300500.0,34172,Montpellier,Maison,77.0,4.0,,
222691,2021-549978,2021-03-15,Vente,510000.0,34172,Montpellier,Maison,200.0,6.0,sols,796.0
222705,2021-549984,2021-03-10,Vente,70000.0,34172,Montpellier,Maison,72.0,4.0,sols,319.0
222722,2021-549992,2021-02-26,Vente,620000.0,34172,Montpellier,Maison,60.0,4.0,sols,200.0
222769,2021-550020,2021-03-15,Vente,327000.0,34172,Montpellier,Maison,168.0,5.0,sols,499.0
222784,2021-550030,2021-03-18,Vente,308700.0,34172,Montpellier,Maison,94.0,5.0,sols,295.0
222875,2021-550078,2021-03-05,Vente,399800.0,34172,Montpellier,Maison,92.0,5.0,sols,415.0
222904,2021-550096,2021-03-04,Vente,170000.0,34172,Montpellier,Maison,62.0,4.0,sols,270.0
222945,2021-550116,2021-03-15,Vente,250000.0,34172,Montpellier,Maison,101.0,5.0,,
222990,2021-550142,2021-03-18,Vente,115000.0,34172,Montpellier,Maison,94.0,5.0,sols,270.0
223036,2021-550165,2021-03-17,Vente,1233100.0,34172,Montpellier,Maison,175.0,4.0,sols,1000.0
223060,2021-550180,2021-03-10,Vente,416000.0,34172,Montpellier,Maison,120.0,5.0,sols,423.0
223103,2021-550208,2021-03-11,Vente,315000.0,34172,Montpellier,Maison,85.0,4.0,sols,310.0
223149,2021-550234,2021-03-10,Vente,419820.0,34172,Montpellier,Maison,153.0,5.0,sols,683.0
223204,2021-550264,2021-03-12,Vente,634250.0,34172,Montpellier,Maison,205.0,6.0,sols,590.0
223210,2021-550268,2021-03-19,Vente,557500.0,34172,Montpellier,Maison,170.0,7.0,sols,372.0
223284,2021-550307,2021-03-18,Vente,348250.0,34172,Montpellier,Maison,119.0,4.0,sols,483.0
223331,2021-550328,2021-03-11,Vente,365000.0,34172,Montpellier,Maison,148.0,5.0,,
223363,2021-550346,2021-03-05,Vente,295000.0,34172,Montpellier,Maison,67.0,3.0,sols,100.0
223366,2021-550349,2021-03-10,Vente,232000.0,34172,Montpellier,Maison,57.0,3.0,sols,180.0
223445,2021-550386,2021-03-11,Vente,543900.0,34172,Montpellier,Maison,120.0,3.0,sols,711.0
223481,2021-550405,2021-03-09,Vente,581200.0,34172,Montpellier,Maison,114.0,6.0,sols,98.0
223493,2021-550412,2021-03-29,Vente,610000.0,34172,Montpellier,Maison,170.0,6.0,sols,603.0
223648,2021-550488,2021-03-31,Vente,819270.0,34172,Montpellier,Maison,65.0,3.0,sols,1680.0
223779,2021-550551,2021-03-06,Vente,220000.0,34172,Montpellier,Maison,93.0,4.0,,
223858,2021-550580,2021-03-22,Vente,367797.0,34172,Montpellier,Maison,68.0,3.0,sols,143.0
224119,2021-550687,2021-03-18,Vente,191600.0,34172,Montpellier,Maison,79.0,4.0,sols,89.0
224152,2021-550705,2021-03-30,Vente,1310000.0,34172,Montpellier,Maison,193.0,7.0,sols,130.0
224223,2021-550743,2021-04-09,Vente,382800.0,34172,Montpellier,Maison,98.0,4.0,sols,205.0
224235,2021-550752,2021-03-29,Vente,85000.0,34172,Montpellier,Maison,88.0,4.0,sols,146.0
224271,2021-550773,2021-03-25,Vente,431000.0,34172,Montpellier,Maison,121.0,7.0,sols,455.0
224277,2021-550776,2021-04-08,Vente,400000.0,34172,Montpellier,Maison,62.0,5.0,sols,519.0
224338,2021-550813,2021-03-31,Vente,499000.0,34172,Montpellier,Maison,98.0,5.0,sols,566.0
224462,2021-550881,2021-04-02,Vente,570000.0,34172,Montpellier,Maison,229.0,8.0,sols,500.0
224463,2021-550881,2021-04-02,Vente,570000.0,34172,Montpellier,Maison,229.0,8.0,terrains d'agrément,580.0
224510,2021-550906,2021-03-31,Vente,147600.0,34172,Montpellier,Maison,60.0,3.0,sols,124.0
224578,2021-550939,2021-03-31,Vente,1810429.2,34172,Montpellier,Maison,145.0,5.0,terrains d'agrément,1387.0
224579,2021-550939,2021-03-31,Vente,1810429.2,34172,Montpellier,Maison,145.0,5.0,sols,1000.0
224633,2021-550969,2021-03-17,Vente,357000.0,34172,Montpellier,Maison,96.0,4.0,sols,888.0
224661,2021-550981,2021-03-24,Vente,805000.0,34172,Montpellier,Maison,126.0,6.0,sols,259.0
224690,2021-550996,2021-04-14,Vente,213500.0,34172,Montpellier,Maison,86.0,4.0,,
224710,2021-551008,2021-02-25,Vente,291050.0,34172,Montpellier,Maison,66.0,4.0,sols,313.0
224717,2021-551013,2021-04-13,Vente,276000.0,34172,Montpellier,Maison,90.0,4.0,sols,174.0
224795,2021-551053,2021-04-07,Vente,250000.0,34172,Montpellier,Maison,98.0,5.0,sols,223.0
224896,2021-551106,2021-04-15,Vente,240000.0,34172,Montpellier,Maison,69.0,3.0,,
224921,2021-551120,2021-04-08,Vente,265395.0,34172,Montpellier,Maison,69.0,3.0,,
224997,2021-551157,2021-04-01,Vente,336000.0,34172,Montpellier,Maison,86.0,4.0,sols,85.0
225025,2021-551173,2021-04-14,Vente,680000.0,34172,Montpellier,Maison,164.0,6.0,sols,600.0
225066,2021-551197,2021-04-09,Vente,893590.0,34172,Montpellier,Maison,269.0,8.0,sols,1625.0
225096,2021-551216,2021-04-06,Vente,334840.0,34172,Montpellier,Maison,81.0,4.0,sols,496.0
225170,2021-551258,2021-04-16,Vente,246000.0,34172,Montpellier,Maison,96.0,4.0,sols,123.0
225261,2021-551288,2021-04-20,Vente,395000.0,34172,Montpellier,Maison,95.0,4.0,sols,815.0
225306,2021-551307,2021-04-20,Vente,549450.0,34172,Montpellier,Maison,130.0,5.0,sols,86.0
225312,2021-551311,2021-04-15,Vente,316423.5,34172,Montpellier,Maison,67.0,4.0,sols,348.0
225336,2021-551328,2021-03-26,Vente,700000.0,34172,Montpellier,Maison,165.0,7.0,sols,239.0
225345,2021-551331,2021-04-07,Vente,265000.0,34172,Montpellier,Maison,87.0,4.0,sols,184.0
225887,2021-551373,2021-04-14,Vente,95000.0,34172,Montpellier,Maison,68.0,3.0,sols,571.0
225976,2021-551417,2021-04-29,Vente,1120000.0,34172,Montpellier,Maison,164.0,6.0,sols,1000.0
226005,2021-551434,2021-04-30,Vente,271100.0,34172,Montpellier,Maison,97.0,5.0,sols,147.0
226011,2021-551438,2021-04-13,Vente,378000.0,34172,Montpellier,Maison,133.0,4.0,sols,569.0
226074,2021-551472,2021-04-19,Vente,321000.0,34172,Montpellier,Maison,75.0,4.0,sols,314.0
226142,2021-551503,2021-04-15,Vente,380100.0,34172,Montpellier,Maison,105.0,4.0,sols,57.0
226284,2021-551568,2021-04-08,Vente,1200000.0,34172,Montpellier,Maison,127.0,5.0,sols,152.0
226312,2021-551584,2021-04-19,Vente,367910.0,34172,Montpellier,Maison,105.0,4.0,sols,230.0
226313,2021-551585,2021-04-23,Vente,202000.0,34172,Montpellier,Maison,94.0,4.0,sols,331.0
226317,2021-551588,2021-04-19,Vente,195500.0,34172,Montpellier,Maison,47.0,2.0,sols,35.0
226329,2021-551597,2021-04-30,Vente,323180.0,34172,Montpellier,Maison,87.0,4.0,sols,278.0
226359,2021-551612,2021-04-23,Vente,716000.0,34172,Montpellier,Maison,110.0,6.0,sols,155.0
226364,2021-551615,2021-04-16,Vente,420100.0,34172,Montpellier,Maison,111.0,4.0,sols,665.0
226369,2021-551619,2021-04-23,Vente,65000.0,34172,Montpellier,Maison,47.0,2.0,sols,70.0
226370,2021-551620,2021-04-15,Vente,235000.0,34172,Montpellier,Maison,103.0,5.0,,
226417,2021-551646,2021-04-20,Vente,359800.0,34172,Montpellier,Maison,83.0,4.0,,
226466,2021-551673,2021-04-06,Vente,163630.0,34172,Montpellier,Maison,55.0,3.0,,
226505,2021-551693,2021-04-27,Vente,260285.0,34172,Montpellier,Maison,91.0,4.0,sols,318.0
226542,2021-551712,2021-04-15,Vente,220000.0,34172,Montpellier,Maison,77.0,4.0,sols,197.0
226633,2021-551757,2021-04-12,Vente,307100.0,34172,Montpellier,Maison,64.0,2.0,sols,61.0
226636,2021-551760,2021-05-03,Vente,410000.0,34172,Montpellier,Maison,110.0,5.0,sols,347.0
226644,2021-551765,2021-04-28,Vente,500600.0,34172,Montpellier,Maison,156.0,5.0,sols,119.0
226649,2021-551768,2021-04-15,Vente,260000.0,34172,Montpellier,Maison,102.0,4.0,sols,452.0
226653,2021-551770,2021-04-14,Vente,130000.0,34172,Montpellier,Maison,80.0,4.0,,
226734,2021-551813,2021-04-15,Vente,289000.0,34172,Montpellier,Maison,72.0,2.0,sols,53.0
226781,2021-551836,2021-04-13,Vente,297880.0,34172,Montpellier,Maison,108.0,4.0,,
226865,2021-551878,2021-05-07,Vente,320000.0,34172,Montpellier,Maison,86.0,4.0,sols,185.0
226903,2021-551894,2021-04-20,Vente,393780.0,34172,Montpellier,Maison,78.0,4.0,,
226982,2021-551939,2021-05-07,Vente,337200.0,34172,Montpellier,Maison,94.0,5.0,sols,486.0
227122,2021-552010,2021-04-22,Vente,305000.0,34172,Montpellier,Maison,96.0,5.0,sols,359.0
227133,2021-552019,2021-04-22,Vente,500000.0,34172,Montpellier,Maison,105.0,6.0,sols,1017.0
227168,2021-552038,2021-04-30,Vente,528100.0,34172,Montpellier,Maison,115.0,4.0,sols,800.0
227184,2021-552049,2021-05-11,Vente,378990.0,34172,Montpellier,Maison,110.0,6.0,sols,332.0
227290,2021-552097,2021-04-23,Vente,600000.0,34172,Montpellier,Maison,189.0,6.0,sols,782.0
227386,2021-552143,2021-04-27,Vente,540000.0,34172,Montpellier,Maison,155.0,5.0,sols,247.0
227390,2021-552146,2021-04-27,Vente,990000.0,34172,Montpellier,Maison,156.0,6.0,sols,500.0
227445,2021-552173,2021-05-03,Vente,320000.0,34172,Montpellier,Maison,60.0,4.0,sols,225.0
227637,2021-552269,2021-05-12,Vente,290000.0,34172,Montpellier,Maison,99.0,6.0,sols,149.0
227651,2021-552276,2021-05-17,Vente,566800.0,34172,Montpellier,Maison,150.0,5.0,sols,406.0
227673,2021-552287,2021-05-04,Vente,400000.0,34172,Montpellier,Maison,81.0,4.0,sols,562.0
227681,2021-552291,2021-04-23,Vente,365000.0,34172,Montpellier,Maison,131.0,7.0,sols,579.0
227716,2021-552310,2021-04-28,Vente,205000.0,34172,Montpellier,Maison,87.0,4.0,,
227797,2021-552326,2021-04-23,Vente,402000.0,34172,Montpellier,Maison,180.0,6.0,sols,592.0
227883,2021-552363,2021-05-19,Vente,275060.0,34172,Montpellier,Maison,68.0,4.0,sols,357.0
227884,2021-552364,2021-05-18,Vente,289860.0,34172,Montpellier,Maison,96.0,4.0,,
227961,2021-552399,2021-05-18,Vente,821600.0,34172,Montpellier,Maison,254.0,5.0,sols,610.0
227969,2021-552404,2021-04-26,Vente,119000.0,34172,Montpellier,Maison,80.0,4.0,sols,339.0
228007,2021-552428,2021-04-30,Vente,274500.0,34172,Montpellier,Maison,230.0,8.0,sols,605.0
228102,2021-552464,2021-05-03,Vente,299150.0,34172,Montpellier,Maison,90.0,5.0,,
228112,2021-552471,2021-05-11,Vente,324500.0,34172,Montpellier,Maison,74.0,4.0,sols,56.0
228193,2021-552507,2021-05-11,Vente,303030.0,34172,Montpellier,Maison,88.0,4.0,sols,234.0
228274,2021-552550,2021-05-07,Vente,1220000.0,34172,Montpellier,Maison,220.0,8.0,sols,4032.0
228285,2021-552554,2021-05-19,Vente,380000.0,34172,Montpellier,Maison,101.0,4.0,,
228299,2021-552561,2021-05-25,Vente,372500.0,34172,Montpellier,Maison,108.0,5.0,sols,292.0
228319,2021-552573,2021-05-18,Vente,1280000.0,34172,Montpellier,Maison,72.0,3.0,sols,879.0
228320,2021-552573,2021-05-18,Vente,1280000.0,34172,Montpellier,Maison,72.0,3.0,jardins,1314.0
228321,2021-552573,2021-05-18,Vente,1280000.0,34172,Montpellier,Maison,72.0,3.0,vergers,3301.0
228328,2021-552576,2021-05-25,Vente,213370.0,34172,Montpellier,Maison,59.0,3.0,sols,46.0
228388,2021-552605,2021-05-17,Vente,298000.0,34172,Montpellier,Maison,102.0,6.0,sols,209.0
228406,2021-552615,2021-05-21,Vente,544090.0,34172,Montpellier,Maison,120.0,4.0,sols,79.0
228509,2021-552667,2021-05-21,Vente,305000.0,34172,Montpellier,Maison,53.0,3.0,sols,226.0
228596,2021-552708,2021-05-26,Vente,334565.0,34172,Montpellier,Maison,104.0,5.0,,
228748,2021-552782,2021-05-31,Vente,860000.0,34172,Montpellier,Maison,163.0,8.0,terrains d'agrément,1131.0
228749,2021-552782,2021-05-31,Vente,860000.0,34172,Montpellier,Maison,163.0,8.0,sols,335.0
228783,2021-552797,2021-05-21,Vente,1300450.0,34172,Montpellier,Maison,250.0,6.0,sols,767.0
228840,2021-552822,2021-05-07,Vente,395800.0,34172,Montpellier,Maison,119.0,5.0,sols,291.0
228865,2021-552836,2021-05-25,Vente,270000.0,34172,Montpellier,Maison,93.0,4.0,sols,285.0
228942,2021-552874,2021-05-31,Vente,215000.0,34172,Montpellier,Maison,70.0,4.0,,
228952,2021-552879,2021-05-17,Vente,355000.0,34172,Montpellier,Maison,89.0,4.0,sols,284.0
228990,2021-552900,2021-05-10,Vente,351000.0,34172,Montpellier,Maison,81.0,5.0,sols,351.0
229030,2021-552923,2021-06-04,Vente,330000.0,34172,Montpellier,Maison,81.0,4.0,sols,405.0
229042,2021-552930,2021-05-31,Vente,1065000.0,34172,Montpellier,Maison,180.0,5.0,sols,1342.0
229078,2021-552945,2021-05-21,Vente,520000.0,34172,Montpellier,Maison,212.0,10.0,sols,718.0
229209,2021-553010,2021-05-28,Vente,1006500.0,34172,Montpellier,Maison,150.0,6.0,sols,834.0
229270,2021-553044,2021-05-24,Vente,240000.0,34172,Montpellier,Maison,74.0,3.0,sols,365.0
229343,2021-553082,2021-05-19,Vente,430100.0,34172,Montpellier,Maison,120.0,4.0,sols,600.0
229442,2021-553131,2021-05-17,Vente,283700.0,34172,Montpellier,Maison,120.0,4.0,sols,269.0
229473,2021-553146,2021-05-21,Vente,1705040.0,34172,Montpellier,Maison,219.0,6.0,sols,408.0
229489,2021-553152,2021-05-11,Vente,600000.0,34172,Montpellier,Maison,200.0,8.0,sols,389.0
229666,2021-553248,2021-06-09,Vente,314700.0,34172,Montpellier,Maison,88.0,4.0,,
229826,2021-553329,2021-06-14,Vente,675000.0,34172,Montpellier,Maison,153.0,8.0,sols,187.0
229855,2021-553342,2021-05-26,Vente,585900.0,34172,Montpellier,Maison,165.0,6.0,sols,879.0
229916,2021-553371,2021-05-26,Vente,1250000.0,34172,Montpellier,Maison,209.0,5.0,sols,500.0
229917,2021-553371,2021-05-26,Vente,1250000.0,34172,Montpellier,Maison,209.0,5.0,terrains d'agrément,1349.0
229982,2021-553406,2021-05-27,Vente,386000.0,34172,Montpellier,Maison,107.0,5.0,sols,603.0
230071,2021-553445,2021-06-09,Vente,217900.0,34172,Montpellier,Maison,42.0,2.0,,
230088,2021-553454,2021-05-26,Vente,265600.0,34172,Montpellier,Maison,95.0,4.0,,
230125,2021-553470,2021-06-11,Vente,940000.0,34172,Montpellier,Maison,135.0,4.0,sols,313.0
230129,2021-553470,2021-06-11,Vente,940000.0,34172,Montpellier,Maison,90.0,5.0,sols,587.0
230141,2021-553479,2021-06-03,Vente,213000.0,34172,Montpellier,Maison,65.0,4.0,sols,286.0
230194,2021-553505,2021-05-31,Vente,394490.0,34172,Montpellier,Maison,102.0,4.0,sols,227.0
230253,2021-553536,2021-05-28,Vente,520000.0,34172,Montpellier,Maison,148.0,6.0,sols,249.0
230297,2021-553551,2021-06-03,Vente,316960.0,34172,Montpellier,Maison,100.0,4.0,sols,211.0
230422,2021-553607,2021-06-14,Vente,342450.0,34172,Montpellier,Maison,111.0,6.0,,
230467,2021-553627,2021-06-21,Vente,155000.0,34172,Montpellier,Maison,32.0,2.0,sols,18.0
230520,2021-553653,2021-06-11,Vente,294100.0,34172,Montpellier,Maison,90.0,4.0,sols,198.0
230617,2021-553698,2021-05-31,Vente,445000.0,34172,Montpellier,Maison,85.0,5.0,sols,233.0
230641,2021-553708,2021-06-03,Vente,315000.0,34172,Montpellier,Maison,140.0,4.0,,
230666,2021-553722,2021-05-31,Vente,344025.0,34172,Montpellier,Maison,71.0,4.0,sols,151.0
230784,2021-553782,2021-06-08,Vente,518160.0,34172,Montpellier,Maison,117.0,4.0,sols,109.0
230790,2021-553786,2021-05-28,Vente,282080.0,34172,Montpellier,Maison,79.0,3.0,sols,312.0
230791,2021-553787,2021-06-08,Vente,300000.0,34172,Montpellier,Maison,82.0,4.0,sols,282.0
230808,2021-553794,2021-06-14,Vente,640000.0,34172,Montpellier,Maison,88.0,4.0,,
230811,2021-553795,2021-06-04,Vente,526575.0,34172,Montpellier,Maison,118.0,5.0,sols,880.0
230841,2021-553804,2021-06-04,Vente,310000.0,34172,Montpellier,Maison,66.0,4.0,sols,324.0
230916,2021-553843,2021-06-04,Vente,90000.0,34172,Montpellier,Maison,46.0,3.0,sols,40.0
230918,2021-553845,2021-06-23,Vente,1115000.0,34172,Montpellier,Maison,180.0,4.0,sols,605.0
230921,2021-553846,2021-06-22,Vente,505000.0,34172,Montpellier,Maison,70.0,3.0,sols,115.0
230923,2021-553847,2021-05-27,Vente,170000.0,34172,Montpellier,Maison,43.0,2.0,sols,124.0
230924,2021-553848,2021-06-25,Vente,418350.0,34172,Montpellier,Maison,100.0,6.0,sols,585.0
230967,2021-553869,2021-06-21,Vente,460000.0,34172,Montpellier,Maison,100.0,4.0,sols,452.0
230997,2021-553884,2021-06-03,Vente,260000.0,34172,Montpellier,Maison,67.0,4.0,sols,248.0
231158,2021-553964,2021-06-30,Vente,327500.0,34172,Montpellier,Maison,103.0,4.0,sols,263.0
231320,2021-554038,2021-06-23,Vente,620000.0,34172,Montpellier,Maison,99.0,5.0,sols,466.0
231380,2021-554067,2021-06-11,Vente,429330.0,34172,Montpellier,Maison,93.0,5.0,sols,233.0
231434,2021-554089,2021-05-07,Vente,280000.0,34172,Montpellier,Maison,196.0,7.0,sols,583.0
231435,2021-554089,2021-05-07,Vente,280000.0,34172,Montpellier,Maison,51.0,2.0,sols,583.0
